id,user_id,sender_id,type,title,body,procurement_id,reply_to,is_read,emailed_at,created_at
312,18,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.920
313,2,,payment_submitted,Payment Proof Submitted: TB-2026-703,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 200.00) for SUPPLY WENA. Please review and verify.",18.0,,False,,2026-09-14 17:08:26.650
314,3,,payment_submitted,Payment Proof Submitted: TB-2026-703,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 200.00) for SUPPLY WENA. Please review and verify.",18.0,,True,,2026-09-14 17:08:26.700
315,16,,payment_submitted,Payment Proof Submitted: TB-2026-703,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 200.00) for SUPPLY WENA. Please review and verify.",18.0,,False,,2026-09-14 17:08:26.730
316,8,,payment_approved,Payment Approved — Tender Documents Unlocked (TB-2026-703),Your payment (Ref: Allen Machona) for SUPPLY WENA has been verified and approved. You now have access to view and download the ITT document.,18.0,,False,2026-09-14 19:08:53.833,2026-09-14 17:08:43.183
317,1,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:36.160
318,8,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:36.683
319,9,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:36.957
320,10,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:37.117
321,11,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:37.377
322,12,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:37.450
323,15,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:39.997
324,18,,status_change,Submissions closed: TB-2026-703,Bid submissions for SUPPLY WENA are now closed and the procurement is moving to evaluation preparation.,18.0,,False,,2026-09-15 07:34:40.013
